idCollect,accx,accy,accz,rmsx,rmsy,rmsz,temp,data,Gateway_idGateway,Place_idPlace,status
17072,0.532470703125,1.169921875,0.404296875,0.15771484375,0.2926025390625,1.0147705078125,41.78588235294118,2019-06-15 19:51:00,1,1,0
17073,0.5888671875,0.9091796875,0.42236328125,0.1549072265625,0.2493896484375,0.9869384765625,41.78588235294118,2019-06-15 19:51:59,1,1,0
17074,0.576416015625,1.107421875,0.318115234375,0.1812744140625,0.2694091796875,0.993408203125,41.78294117647059,2019-06-15 19:53:01,1,1,0
17075,0.58056640625,0.986572265625,0.49365234375,0.171142578125,0.3638916015625,0.9993896484375,41.79764705882353,2019-06-15 19:53:57,1,1,0
17076,0.48779296875,0.744140625,0.502685546875,0.1751708984375,0.1900634765625,0.995361328125,41.788823529411765,2019-06-15 19:54:57,1,1,0
17077,0.532958984375,1.2333984375,0.41748046875,0.143310546875,0.33447265625,0.9698486328125,41.821176470588235,2019-06-15 19:55:57,1,1,0
17078,0.42236328125,0.982666015625,0.30078125,0.1480712890625,0.2767333984375,0.9639892578125,41.80058823529412,2019-06-15 19:57:00,1,1,0
17079,0.6259765625,1.254150390625,0.55908203125,0.17578125,0.3331298828125,0.9813232421875,41.81235294117647,2019-06-15 19:57:58,1,1,0
17080,0.60986328125,1.198974609375,0.4970703125,0.164794921875,0.3035888671875,1.0115966796875,41.788823529411765,2019-06-15 19:58:57,1,1,0
17081,0.57568359375,0.86572265625,0.3515625,0.1295166015625,0.2615966796875,0.9892578125,41.74176470588235,2019-06-15 19:59:57,1,1,0
17082,0.407958984375,0.998779296875,0.33837890625,0.1297607421875,0.24853515625,0.9654541015625,41.75941176470588,2019-06-15 20:01:57,1,1,0
17083,0.733154296875,1.06005859375,0.30810546875,0.1688232421875,0.2215576171875,0.9830322265625,41.74176470588235,2019-06-15 20:04:57,1,1,0
17084,0.557861328125,1.2138671875,0.373779296875,0.147216796875,0.3330078125,0.9869384765625,41.73294117647059,2019-06-15 20:06:02,1,1,0
17085,0.670166015625,1.030029296875,0.470703125,0.1798095703125,0.2803955078125,0.9691162109375,41.730000000000004,2019-06-15 20:06:57,1,1,0
17086,0.4794921875,0.997802734375,0.331787109375,0.132568359375,0.2659912109375,0.9898681640625,41.697647058823534,2019-06-15 20:07:57,1,1,0
17087,0.602294921875,0.9326171875,0.385498046875,0.161865234375,0.2222900390625,1.0369873046875,41.709411764705884,2019-06-15 20:08:57,1,1,0
17088,0.626220703125,1.10546875,0.3017578125,0.20703125,0.256591796875,0.97802734375,41.76529411764706,2019-06-15 20:10:57,1,1,0
17089,0.689697265625,0.991455078125,0.42822265625,0.1685791015625,0.2734375,1.013427734375,41.74764705882353,2019-06-15 20:11:59,1,1,0
17090,0.512451171875,0.72021484375,0.321044921875,0.1331787109375,0.1824951171875,0.978515625,41.75352941176471,2019-06-15 20:13:00,1,1,0
17091,0.42578125,0.972900390625,0.395263671875,0.121826171875,0.26025390625,1.010009765625,41.77117647058824,2019-06-15 20:13:57,1,1,0
17092,0.471435546875,0.796875,0.402587890625,0.1258544921875,0.1878662109375,1.025146484375,41.709411764705884,2019-06-15 20:15:57,1,1,0
17093,0.792724609375,0.715087890625,0.531005859375,0.1968994140625,0.2142333984375,1.0306396484375,41.474117647058826,2019-06-15 20:17:58,1,1,0
